file_name,speaker,usability,xds,interval_start,interval_end,pitch_min,pitch_max,pitch_mean,pitch_sd,F0_00,F0_05,F0_10,F0_15,F0_20,F0_25,F0_30,F0_35,F0_40,F0_45,F0_50,F0_55,F0_60,F0_65,F0_70,F0_75,F0_80,F0_85,F0_90,F0_95,F0_100
172_20210310,FA1,overlap,O,569.895,570.345,117.06765783482892 Hz,586.6153958188646 Hz,280.94003129682676 Hz,158.91614984184477 Hz,--undefined--,--undefined--,364.50935499292757,397.1890013007157,421.4946962730508,492.01343029600076,557.7746600437631,586.4158465030036,117.22370158542242,118.78078172814253,124.7197736342476,130.60140173206273,137.66356240318822,--undefined--,156.80343986219066,164.09417638479596,172.79989995028913,192.3188390639197,208.31566720265812,285.54695125998484,--undefined--,
172_20210310,FA1,0.,O,579.2,580.4,149.78361671792075 Hz,508.9103374188472 Hz,198.62969049157684 Hz,86.60288836965371 Hz,--undefined--,192.78356879042988,171.80120954884714,--undefined--,--undefined--,--undefined--,161.09748960400023,--undefined--,178.36765206279412,189.8688486993427,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,508.91033741870586,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,O,583.03,583.64,137.83367138718 Hz,209.4429957638681 Hz,176.67412879687586 Hz,24.662856198832333 Hz,--undefined--,187.6448724982094,208.575960409344,178.7445574845798,205.46062166467297,--undefined--,--undefined--,193.79837602097967,177.64138778923277,145.58730206775587,143.76730317849967,144.09952135644767,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,O,584.285,585.685,99.59784907229451 Hz,562.2464113112102 Hz,263.6659764170456 Hz,103.9202215312211 Hz,--undefined--,186.8942401982231,188.44016870061955,221.6621109085197,200.1212482065169,198.89128173895546,213.7998834807,230.5054384344887,213.8756700793532,236.41434068166035,--undefined--,238.5144828506655,235.4867894100241,246.48630808425528,--undefined--,242.7043699170238,--undefined--,408.64664363826034,544.8981090546523,558.7828045830712,--undefined--,
172_20210310,FA1,0.,O,585.925,586.855,182.57484696529906 Hz,234.39698305618376 Hz,204.38601889434227 Hz,9.758693297864824 Hz,--undefined--,205.00787109311167,202.19364993709752,199.7223692384285,210.20562870100989,205.45041091718468,187.94271855426965,--undefined--,--undefined--,--undefined--,--undefined--,199.31001580605553,208.0234046178884,197.61265300187276,--undefined--,--undefined--,230.1032515726264,194.64179193591687,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,C,587.77,589.46,138.8165857861392 Hz,467.9498728515072 Hz,253.49570544925538 Hz,82.87650355203019 Hz,--undefined--,--undefined--,--undefined--,--undefined--,215.10381032179959,202.16246238954676,--undefined--,200.26154828696772,289.7048282043355,291.518859806896,258.1573065503399,216.7834823373347,201.8445311020445,230.89963201712783,140.15104479174798,216.94458628326245,369.27266836417107,462.71556501798557,329.3128505984036,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,593.835,594.315,155.1995731411304 Hz,261.2442405762873 Hz,193.35576204408446 Hz,30.888937823471704 Hz,--undefined--,193.30599745748196,196.60189912399127,195.1338378771866,194.27465759620685,191.87472265649333,190.2782326946179,186.26114378743821,184.71726599761968,--undefined--,--undefined--,--undefined--,256.98567704875506,256.17051106654105,221.50645844452848,168.23713538317577,166.56599797570718,164.00900754754161,161.85319111878346,157.68034917618968,--undefined--,
172_20210310,FA1,0.,0.,594.865,596.045,189.3746651160599 Hz,304.456101835317 Hz,264.05588355221755 Hz,27.57961065734977 Hz,--undefined--,202.69593942431612,248.46678386484973,269.91882950576223,266.7967522394363,262.7906206302634,259.7644041741201,262.3429146106192,201.6745115694043,279.88891147800075,298.9526146075707,293.7436609969253,295.2539651611095,286.7437620990487,278.6364580959089,270.9810676787875,269.6437715525441,266.5060892964461,267.6708346070849,253.16710886790997,--undefined--,
172_20210310,FA1,0.,0.,596.325,598.255,100.03007664908716 Hz,358.831492867518 Hz,217.27979657054797 Hz,49.44428075473127 Hz,--undefined--,228.77016335138615,228.59154439998207,232.08784093938485,260.6373985033704,324.3981652707731,327.36678487199737,--undefined--,--undefined--,190.4372895606758,177.27899580730912,--undefined--,189.99331823991082,199.09633070131702,196.3889679580676,195.6265684521217,184.0374522502538,180.32142937581298,172.81987490372202,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,600.58,602.42,95.5949154552531 Hz,559.7282960886679 Hz,276.3667049023189 Hz,109.75250981558573 Hz,--undefined--,102.35769249460841,283.23318560763505,270.742400928307,244.37560124942723,257.10652478488726,266.59059215875453,299.7324348621918,304.80601155992116,149.09530193388343,310.43203820870605,294.62287295923966,272.35142777799905,244.206103454217,134.21593508432065,--undefined--,175.46090137313945,277.1095157752124,509.9083853106749,545.950310582721,--undefined--,
172_20210310,FA1,0.,0.,602.63,603.3,156.71156770161576 Hz,334.9015795760398 Hz,256.84965898384775 Hz,46.69585506273911 Hz,--undefined--,--undefined--,260.03490739962643,302.8841353406039,304.4026864404652,303.3070741787529,325.56621408640535,282.59526293376064,234.00455276499545,--undefined--,179.25295557356762,170.2958670631034,--undefined--,--undefined--,244.52074495978647,258.9952763278079,263.0449425691385,262.8686110189108,247.8472107649859,236.36823282086735,--undefined--,
172_20210310,FA1,0.,0.,608.245,611.105,107.40221316163095 Hz,571.699600072844 Hz,278.98790857697225 Hz,112.80267560077894 Hz,--undefined--,230.88229461793833,--undefined--,226.63590609393268,--undefined--,--undefined--,197.3969993822045,265.3028660216467,467.70564131297385,205.82445374815595,419.2039934436861,425.60810572939005,203.09097050881886,222.89282694545045,225.23346726978306,158.79591953491135,--undefined--,197.93091167479406,204.06386126461817,225.60709497572287,--undefined--,
172_20210310,FA1,0.,0.,611.945,612.285,170.98986978202976 Hz,576.9015671153976 Hz,281.8796839476493 Hz,149.06818997999605 Hz,--undefined--,535.9182974396082,565.174240276569,--undefined--,--undefined--,--undefined--,172.0870653592607,--undefined--,--undefined--,--undefined--,249.04935759365026,233.32501601761754,202.63302865622,196.62336037582392,195.78847743739385,195.9535887851969,212.24412516665615,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,618.645,619.575,111.82465580991423 Hz,542.2037690752946 Hz,307.00880650826764 Hz,110.7309507289438 Hz,--undefined--,277.0513357120189,331.4414396550658,398.6612332228171,426.8383493057717,397.181961446177,360.99920889604596,--undefined--,531.6859309863387,491.6159561194501,346.1453022629592,305.2570248394817,289.05963275043695,271.42293391664174,264.0647745929658,128.50441884613824,--undefined--,--undefined--,128.17064671077435,138.1123389686815,--undefined--,
172_20210310,FA1,noisy,C,621.33,622.76,106.3756313968943 Hz,481.01331116371796 Hz,255.4765821739384 Hz,106.8103190947332 Hz,--undefined--,132.32170317674843,132.15079691534035,124.42336936591742,116.4138665810472,111.60347123405666,304.2416335241177,315.27591444192825,306.0679957439747,287.4065059714329,279.46946400304,232.610883414625,225.6883449379965,--undefined--,414.66071238857756,--undefined--,441.4032551248545,297.2074414021114,303.1277020285558,226.67343963994261,--undefined--,
172_20210310,FA1,0.,0.,624.79,625.74,116.01864480528401 Hz,576.3997264965236 Hz,271.2178794933884 Hz,135.4549499895245 Hz,--undefined--,223.43072941442875,221.71959583815465,--undefined--,--undefined--,--undefined--,329.7754012787018,342.5370741427145,353.728036781293,119.25365687212307,119.80189445484682,120.65524809456858,116.60968483034469,--undefined--,313.64765029725794,314.43901375908143,572.7998141106677,550.4438922163328,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,626.635,627.145,219.13583157094388 Hz,340.2851497168769 Hz,254.69995299397888 Hz,39.957989436094415 Hz,--undefined--,--undefined--,220.60612221682985,224.03610605118504,225.4790338237735,227.12925176204254,225.85074950991324,226.7516078334603,224.86483286351157,268.00392841198527,273.7642312668106,--undefined--,294.2354453347149,336.29653464160276,334.3374588430222,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,627.65,628.33,164.28506380860483 Hz,552.4360002577141 Hz,283.7818986537963 Hz,119.39820791526498 Hz,--undefined--,336.63823837594975,327.56503611313224,318.69343784625124,542.5991003180924,476.2654526787238,--undefined--,--undefined--,243.63594608153812,239.01900180930411,224.65051434156848,198.69221448231474,186.37898340177998,179.7658622977399,--undefined--,--undefined--,165.72382139029543,168.66574303218758,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,629.82,630.52,290.42796752268004 Hz,587.1627040127696 Hz,371.82984221929354 Hz,103.12257745997053 Hz,--undefined--,--undefined--,531.6456488068103,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,338.64631969932526,304.48325006720586,315.2863646761869,313.1954008599001,296.3994407549328,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,631.07,631.46,195.9085843861676 Hz,315.6343635009373 Hz,263.91781938975254 Hz,40.42736659098476 Hz,--undefined--,--undefined--,314.2261177778642,302.3772023686785,292.94850871699526,297.7370835514124,299.1294932436479,298.6778134760003,297.26698391468904,290.2962505781148,287.03425986345655,266.175976308603,251.4024180320649,227.29733413561257,207.81696496887963,197.68216401733739,214.90781337856467,211.8327644366202,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,637.065,637.965,136.26920834752005 Hz,510.98170782241345 Hz,318.77103442962635 Hz,84.73922386118194 Hz,--undefined--,270.13911122465043,308.3813222528256,305.50804137084236,303.95291060813844,287.85527594528565,279.5009375699057,278.511428751684,285.93546758369996,288.15261537985754,510.98170782237344,494.89997905374366,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,649.925,651.725,363.83567296401105 Hz,532.0760622424484 Hz,426.1696379152176 Hz,53.59371703340158 Hz,--undefined--,485.75839248605047,523.858034441441,532.0739570369839,512.2944205078456,--undefined--,481.30928447588303,450.19211950818476,--undefined--,388.8241605466804,391.5779224616789,393.9102623690801,390.3301824790584,388.9534406963796,385.8379921293427,386.54197509999767,391.4093472956325,386.9453128162818,387.50590945138526,374.3310077117495,--undefined--,
172_20210310,FA1,overlap,C,652.205,654.015,126.1692024873422 Hz,421.71806026341955 Hz,327.41052886169035 Hz,98.60434509459273 Hz,--undefined--,401.3545205240432,421.6530028181793,412.56024064130764,402.7127233359665,385.1270924661442,383.81861874339546,388.32339634440564,380.5794495596541,379.7453697207252,126.46892596549138,186.92196932181557,188.34265526363603,191.61365374935744,187.78289463438912,381.2501219889011,380.8225592328998,375.23072205981566,380.0483195834591,375.05965891876974,--undefined--,
172_20210310,FA1,0.,0.,655.18,655.7,186.55714413116632 Hz,384.71288944911066 Hz,292.67716356922386 Hz,70.00701500957526 Hz,--undefined--,204.7812982714202,193.9240470054249,190.78870836051286,188.45808926019393,187.85675118554647,--undefined--,--undefined--,--undefined--,368.2235790303845,370.877051287923,358.3863792816342,347.96981373008526,344.7770835993431,341.15859826267774,333.05830848923864,321.4631726808032,318.22082686301695,303.8958256250051,288.93715553941166,--undefined--,
172_20210310,FA1,0.,0.,659.04,660.22,141.0410733476016 Hz,290.7823793133325 Hz,243.9625618442548 Hz,45.705118809406315 Hz,--undefined--,--undefined--,144.52359512220306,269.5122181491307,191.59175396870856,--undefined--,--undefined--,172.11907968513717,--undefined--,286.9965487230601,--undefined--,269.3364283198025,277.68774063656184,284.2779626175465,267.72881195005976,289.7645279203784,269.6319750630596,248.2118149589818,245.41931554668034,221.30478365529962,--undefined--,
172_20210310,FA1,0.,0.,660.27,661.49,121.24301178503065 Hz,275.6508928867698 Hz,177.20428892484648 Hz,34.38146738307636 Hz,--undefined--,133.39003670494233,123.93781942992213,192.21121105202855,183.53511811139168,193.3059460642396,198.54841683588,271.9985570977266,243.64712082345446,186.34975373083495,188.82147433016283,186.14968019203005,181.14981797649943,175.48932800453622,167.19678521477886,170.1070613643038,--undefined--,146.37196557173093,140.08902752800597,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,662.21,662.6,135.95175353134022 Hz,197.33202790376276 Hz,167.0300966509791 Hz,15.44995258107758 Hz,--undefined--,--undefined--,169.17052688910962,170.70631359250137,167.03222429527807,170.31874274996656,178.12891812362784,189.95335428388543,197.00961253141313,188.97820304878448,178.1056507705189,171.3308838826301,167.9368364126175,155.4725837682376,155.66891149684628,154.30055429158952,153.03271315868727,150.65618687581278,148.50064107311016,139.85745356038407,--undefined--,
172_20210310,FA1,0.,0.,673.505,674.125,171.68191410160225 Hz,272.04944100733996 Hz,209.8800700195272 Hz,27.039698161718942 Hz,--undefined--,--undefined--,238.0029584013223,209.65709430429604,214.71862544668335,209.549291622249,267.6039896778046,250.19305524656568,244.33403297875836,223.5222919472454,--undefined--,191.90656354880522,218.38997470391038,191.8282786033198,173.5980871630774,178.7831271932974,178.87669258219574,173.2469093007349,181.26294370004297,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,676.405,677.955,170.54435042488626 Hz,254.29093735050589 Hz,225.40395186910388 Hz,15.210106371134954 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,214.8161192530149,--undefined--,239.4934409509303,221.71127317612127,237.19930866064877,--undefined--,--undefined--,232.62827527133774,229.27214820904877,--undefined--,236.301059986557,224.67465057662207,240.75967846415924,243.42379793129376,224.71793537836894,--undefined--,
172_20210310,FA1,noisy,C,678.52,681.75,158.02860582382317 Hz,589.8746874285044 Hz,257.1962528428972 Hz,76.3133260930981 Hz,--undefined--,--undefined--,227.53083241344257,--undefined--,266.7832858551783,261.317293837558,--undefined--,204.03075179000152,--undefined--,205.8717968204074,205.4826854275884,198.6198250605737,317.8320677997668,304.2665886684687,--undefined--,218.78151759962623,228.38783673843295,228.91341665623685,162.5220167383145,233.93611358609547,--undefined--,
172_20210310,FA1,noisy,C,682.085,683.235,206.88310437895578 Hz,409.25590044795325 Hz,347.53417488968563 Hz,45.4568116759234 Hz,--undefined--,394.86788071830597,394.11292758167366,252.9674754931714,363.72149362113515,325.20483170429486,370.93961539372134,348.4334330524939,346.2008527906901,--undefined--,--undefined--,348.3162757647634,--undefined--,366.8771664363287,364.9042627961336,392.9694398920473,362.27389264142323,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,684.34,686.39,106.16563903954497 Hz,509.3395437047913 Hz,332.4213234917898 Hz,89.78458470882683 Hz,--undefined--,257.86388817290026,373.5869358585829,--undefined--,434.9616554750855,266.26808641424367,297.1812198951278,298.94008859727234,353.7370940442358,--undefined--,377.09893759365144,313.0806757729537,318.97762733892716,264.74297498105193,298.5334151347566,115.13427788721182,431.7866192462541,449.31000839647527,--undefined--,175.41195846628327,--undefined--,
172_20210310,FA1,overlap,C,687.035,688.395,124.27858195511511 Hz,516.1243920693275 Hz,369.7861733701512 Hz,106.95458821580642 Hz,--undefined--,232.8966117433867,437.7322973149763,--undefined--,447.24517035274494,--undefined--,514.8706945955283,441.9076106094947,415.85165513803946,429.190786168682,418.84123098594773,366.95805245137313,401.26073964025426,305.95866082228855,326.2843674207559,137.59293590412125,287.4213411061886,131.64893567348662,408.1630835546966,363.53949875601654,--undefined--,
